district,statewide_d_pct,win_prob,sigma_i,sigma_source,incumbency_shift
54,46.5,0.0078,0.042460330670396784,shrunk_2pt,0.0
66,46.5,0.0037,0.03881097456312374,shrunk_2pt,0.0
99,46.5,0.0064,0.041880751839472014,shrunk_2pt,0.0
47,46.5,0.0051,0.04075872356366718,shrunk_2pt,0.0
50,46.5,0.0111,0.046243258224299005,prior_only,0.0
48,46.5,0.0023,0.03870392324480088,shrunk_2pt,0.0
95,46.5,0.0094,0.04844025308913485,shrunk_2pt,0.0
46,46.5,0.0002,0.03869169947985534,shrunk_2pt,0.0
88,46.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,46.5,0.0001,0.038787270068147854,shrunk_2pt,0.0
86,46.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,46.5,0.0023,0.052099588641748774,shrunk_2pt,0.0
67,46.5,0.0004,0.046243258224299005,prior_only,0.0
92,46.5,0.0003,0.046243258224299005,prior_only,0.0
96,46.5,0.0,0.040050704265211595,shrunk_2pt,0.0
77,46.5,0.0,0.03869087436772964,shrunk_2pt,0.0
51,46.5,0.0001,0.046243258224299005,prior_only,0.0
76,46.5,0.0001,0.046243258224299005,prior_only,0.0
71,46.5,0.0,0.038781463130462705,shrunk_2pt,0.0
30,46.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,46.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,46.5,0.0,0.046243258224299005,prior_only,0.0
79,46.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,46.5,0.0,0.046243258224299005,prior_only,0.0
55,46.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,46.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,46.5,0.0029,0.07715327858788477,shrunk_3pt,0.0
78,46.5,0.0,0.046243258224299005,prior_only,0.0
98,46.5,0.0,0.046243258224299005,prior_only,0.0
69,46.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,46.5,0.0,0.046243258224299005,prior_only,0.0
63,46.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,46.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,46.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,46.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,46.5,0.0,0.046243258224299005,prior_only,0.0
82,46.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,46.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,46.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,47.0,1.0,0.046243258224299005,prior_only,0.0
20,47.0,1.0,0.046243258224299005,prior_only,0.0
22,47.0,1.0,0.046243258224299005,prior_only,0.0
25,47.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,47.0,1.0,0.046243258224299005,prior_only,0.0
1,47.0,1.0,0.046243258224299005,prior_only,0.0
13,47.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,47.0,1.0,0.046243258224299005,prior_only,0.0
21,47.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,47.0,1.0,0.046243258224299005,prior_only,0.0
33,47.0,1.0,0.046243258224299005,prior_only,0.0
24,47.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,47.0,1.0,0.046243258224299005,prior_only,0.0
26,47.0,1.0,0.046243258224299005,prior_only,0.0
9,47.0,1.0,0.046243258224299005,prior_only,0.0
42,47.0,1.0,0.046243258224299005,prior_only,0.0
8,47.0,1.0,0.04149445919805966,shrunk_2pt,0.0
43,47.0,0.9982,0.04141207229588298,shrunk_2pt,0.0
41,47.0,0.9892,0.046243258224299005,prior_only,0.0
5,47.0,0.9836,0.046243258224299005,prior_only,0.0
16,47.0,0.9811,0.046243258224299005,prior_only,0.0
6,47.0,0.9888,0.03987976648050284,shrunk_2pt,0.0
4,47.0,0.982,0.03929644674190579,shrunk_2pt,0.0
11,47.0,0.9426,0.041946262280916496,shrunk_2pt,0.0
58,47.0,0.9189,0.046243258224299005,prior_only,0.0
19,47.0,0.9318,0.04316857399821586,shrunk_2pt,0.0
28,47.0,0.9805,0.028988076157790803,shrunk_4pt,0.0
34,47.0,0.9131,0.03876463319237573,shrunk_2pt,0.0
27,47.0,0.9069,0.03869462782660454,shrunk_2pt,0.0
53,47.0,0.8717,0.04192091505846978,shrunk_2pt,0.0
15,47.0,0.825,0.046243258224299005,prior_only,0.0
14,47.0,0.7486,0.03990244416748726,shrunk_2pt,0.0
10,47.0,0.7012,0.04229098671158475,shrunk_2pt,0.0
31,47.0,0.6672,0.046243258224299005,prior_only,0.0
23,47.0,0.6129,0.03905647775388147,shrunk_2pt,0.0
36,47.0,0.5839,0.03932308887968287,shrunk_2pt,0.0
49,47.0,0.574,0.03895325034755685,shrunk_2pt,0.0
52,47.0,0.545,0.038724948948183756,shrunk_2pt,0.0
35,47.0,0.53,0.046243258224299005,prior_only,0.0
64,47.0,0.3683,0.043845325043149565,shrunk_2pt,0.0
17,47.0,0.3507,0.046243258224299005,prior_only,0.0
60,47.0,0.3181,0.046243258224299005,prior_only,0.0
39,47.0,0.2862,0.04047903264826666,shrunk_2pt,0.0
72,47.0,0.2569,0.04831661441098122,shrunk_2pt,0.0
32,47.0,0.2148,0.0408933423742721,shrunk_2pt,0.0
44,47.0,0.2157,0.046243258224299005,prior_only,0.0
75,47.0,0.1606,0.03869207221304435,shrunk_2pt,0.0
37,47.0,0.1474,0.046243258224299005,prior_only,0.0
29,47.0,0.1268,0.046243258224299005,prior_only,0.0
89,47.0,0.0594,0.040486447600887855,shrunk_2pt,0.0
73,47.0,0.0487,0.046243258224299005,prior_only,0.0
68,47.0,0.0444,0.046243258224299005,prior_only,0.0
57,47.0,0.015,0.0386898982492774,shrunk_2pt,0.0
59,47.0,0.0311,0.046243258224299005,prior_only,0.0
70,47.0,0.0077,0.0390067544937981,shrunk_2pt,0.0
65,47.0,0.0197,0.046243258224299005,prior_only,0.0
56,47.0,0.0079,0.03954543516689933,shrunk_2pt,0.0
74,47.0,0.007,0.03885677339974896,shrunk_2pt,0.0
45,47.0,0.0076,0.039497491958850224,shrunk_2pt,0.0
61,47.0,0.0087,0.040505534023629886,shrunk_2pt,0.0
54,47.0,0.0107,0.042460330670396784,shrunk_2pt,0.0
66,47.0,0.0054,0.03881097456312374,shrunk_2pt,0.0
99,47.0,0.009,0.041880751839472014,shrunk_2pt,0.0
47,47.0,0.0072,0.04075872356366718,shrunk_2pt,0.0
50,47.0,0.0147,0.046243258224299005,prior_only,0.0
48,47.0,0.0034,0.03870392324480088,shrunk_2pt,0.0
95,47.0,0.0123,0.04844025308913485,shrunk_2pt,0.0
46,47.0,0.0004,0.03869169947985534,shrunk_2pt,0.0
88,47.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,47.0,0.0002,0.038787270068147854,shrunk_2pt,0.0
86,47.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,47.0,0.0031,0.052099588641748774,shrunk_2pt,0.0
67,47.0,0.0006,0.046243258224299005,prior_only,0.0
92,47.0,0.0004,0.046243258224299005,prior_only,0.0
96,47.0,0.0,0.040050704265211595,shrunk_2pt,0.0
77,47.0,0.0,0.03869087436772964,shrunk_2pt,0.0
51,47.0,0.0001,0.046243258224299005,prior_only,0.0
76,47.0,0.0001,0.046243258224299005,prior_only,0.0
71,47.0,0.0,0.038781463130462705,shrunk_2pt,0.0
30,47.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,47.0,0.0,0.039069238137432856,shrunk_2pt,0.0
12,47.0,0.0,0.046243258224299005,prior_only,0.0
79,47.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,47.0,0.0,0.046243258224299005,prior_only,0.0
55,47.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,47.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,47.0,0.0036,0.07715327858788477,shrunk_3pt,0.0
78,47.0,0.0,0.046243258224299005,prior_only,0.0
98,47.0,0.0,0.046243258224299005,prior_only,0.0
69,47.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,47.0,0.0,0.046243258224299005,prior_only,0.0
63,47.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,47.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,47.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,47.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,47.0,0.0,0.046243258224299005,prior_only,0.0
82,47.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,47.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,47.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,47.5,1.0,0.046243258224299005,prior_only,0.0
20,47.5,1.0,0.046243258224299005,prior_only,0.0
22,47.5,1.0,0.046243258224299005,prior_only,0.0
25,47.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,47.5,1.0,0.046243258224299005,prior_only,0.0
1,47.5,1.0,0.046243258224299005,prior_only,0.0
13,47.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,47.5,1.0,0.046243258224299005,prior_only,0.0
21,47.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,47.5,1.0,0.046243258224299005,prior_only,0.0
33,47.5,1.0,0.046243258224299005,prior_only,0.0
24,47.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,47.5,1.0,0.046243258224299005,prior_only,0.0
26,47.5,1.0,0.046243258224299005,prior_only,0.0
9,47.5,1.0,0.046243258224299005,prior_only,0.0
42,47.5,1.0,0.046243258224299005,prior_only,0.0
8,47.5,1.0,0.04149445919805966,shrunk_2pt,0.0
43,47.5,0.9988,0.04141207229588298,shrunk_2pt,0.0
41,47.5,0.9919,0.046243258224299005,prior_only,0.0
5,47.5,0.9875,0.046243258224299005,prior_only,0.0
16,47.5,0.9855,0.046243258224299005,prior_only,0.0
6,47.5,0.992,0.03987976648050284,shrunk_2pt,0.0
4,47.5,0.9869,0.03929644674190579,shrunk_2pt,0.0
11,47.5,0.9551,0.041946262280916496,shrunk_2pt,0.0
58,47.5,0.9339,0.046243258224299005,prior_only,0.0
19,47.5,0.9458,0.04316857399821586,shrunk_2pt,0.0
28,47.5,0.9874,0.028988076157790803,shrunk_4pt,0.0
34,47.5,0.9317,0.03876463319237573,shrunk_2pt,0.0
27,47.5,0.9266,0.03869462782660454,shrunk_2pt,0.0
53,47.5,0.895,0.04192091505846978,shrunk_2pt,0.0
15,47.5,0.8515,0.046243258224299005,prior_only,0.0
14,47.5,0.7868,0.03990244416748726,shrunk_2pt,0.0
10,47.5,0.7409,0.04229098671158475,shrunk_2pt,0.0
31,47.5,0.7055,0.046243258224299005,prior_only,0.0
23,47.5,0.6609,0.03905647775388147,shrunk_2pt,0.0
36,47.5,0.6327,0.03932308887968287,shrunk_2pt,0.0
49,47.5,0.6236,0.03895325034755685,shrunk_2pt,0.0
52,47.5,0.5957,0.038724948948183756,shrunk_2pt,0.0
35,47.5,0.5727,0.046243258224299005,prior_only,0.0
64,47.5,0.412,0.043845325043149565,shrunk_2pt,0.0
17,47.5,0.3916,0.046243258224299005,prior_only,0.0
60,47.5,0.3576,0.046243258224299005,prior_only,0.0
39,47.5,0.3296,0.04047903264826666,shrunk_2pt,0.0
72,47.5,0.2913,0.04831661441098122,shrunk_2pt,0.0
32,47.5,0.2522,0.0408933423742721,shrunk_2pt,0.0
44,47.5,0.2487,0.046243258224299005,prior_only,0.0
75,47.5,0.1942,0.03869207221304435,shrunk_2pt,0.0
37,47.5,0.1738,0.046243258224299005,prior_only,0.0
29,47.5,0.1507,0.046243258224299005,prior_only,0.0
89,47.5,0.0755,0.040486447600887855,shrunk_2pt,0.0
73,47.5,0.0607,0.046243258224299005,prior_only,0.0
68,47.5,0.0555,0.046243258224299005,prior_only,0.0
57,47.5,0.0206,0.0386898982492774,shrunk_2pt,0.0
59,47.5,0.0395,0.046243258224299005,prior_only,0.0
70,47.5,0.0108,0.0390067544937981,shrunk_2pt,0.0
65,47.5,0.0254,0.046243258224299005,prior_only,0.0
56,47.5,0.0112,0.03954543516689933,shrunk_2pt,0.0
74,47.5,0.01,0.03885677339974896,shrunk_2pt,0.0
45,47.5,0.0107,0.039497491958850224,shrunk_2pt,0.0
61,47.5,0.0121,0.040505534023629886,shrunk_2pt,0.0
54,47.5,0.0145,0.042460330670396784,shrunk_2pt,0.0
66,47.5,0.0077,0.03881097456312374,shrunk_2pt,0.0
99,47.5,0.0123,0.041880751839472014,shrunk_2pt,0.0
47,47.5,0.01,0.04075872356366718,shrunk_2pt,0.0
50,47.5,0.0192,0.046243258224299005,prior_only,0.0
48,47.5,0.005,0.03870392324480088,shrunk_2pt,0.0
95,47.5,0.016,0.04844025308913485,shrunk_2pt,0.0
46,47.5,0.0006,0.03869169947985534,shrunk_2pt,0.0
88,47.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,47.5,0.0003,0.038787270068147854,shrunk_2pt,0.0
86,47.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,47.5,0.0041,0.052099588641748774,shrunk_2pt,0.0
67,47.5,0.0008,0.046243258224299005,prior_only,0.0
92,47.5,0.0007,0.046243258224299005,prior_only,0.0
96,47.5,0.0001,0.040050704265211595,shrunk_2pt,0.0
77,47.5,0.0,0.03869087436772964,shrunk_2pt,0.0
51,47.5,0.0002,0.046243258224299005,prior_only,0.0
76,47.5,0.0001,0.046243258224299005,prior_only,0.0
71,47.5,0.0,0.038781463130462705,shrunk_2pt,0.0
30,47.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,47.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,47.5,0.0,0.046243258224299005,prior_only,0.0
79,47.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,47.5,0.0,0.046243258224299005,prior_only,0.0
55,47.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,47.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,47.5,0.0043,0.07715327858788477,shrunk_3pt,0.0
78,47.5,0.0,0.046243258224299005,prior_only,0.0
98,47.5,0.0,0.046243258224299005,prior_only,0.0
69,47.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,47.5,0.0,0.046243258224299005,prior_only,0.0
63,47.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,47.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,47.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,47.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,47.5,0.0,0.046243258224299005,prior_only,0.0
82,47.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,47.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,47.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,48.0,1.0,0.046243258224299005,prior_only,0.0
20,48.0,1.0,0.046243258224299005,prior_only,0.0
22,48.0,1.0,0.046243258224299005,prior_only,0.0
25,48.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,48.0,1.0,0.046243258224299005,prior_only,0.0
1,48.0,1.0,0.046243258224299005,prior_only,0.0
13,48.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,48.0,1.0,0.046243258224299005,prior_only,0.0
21,48.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,48.0,1.0,0.046243258224299005,prior_only,0.0
33,48.0,1.0,0.046243258224299005,prior_only,0.0
24,48.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,48.0,1.0,0.046243258224299005,prior_only,0.0
26,48.0,1.0,0.046243258224299005,prior_only,0.0
9,48.0,1.0,0.046243258224299005,prior_only,0.0
42,48.0,1.0,0.046243258224299005,prior_only,0.0
8,48.0,1.0,0.04149445919805966,shrunk_2pt,0.0
43,48.0,0.9992,0.04141207229588298,shrunk_2pt,0.0
41,48.0,0.994,0.046243258224299005,prior_only,0.0
5,48.0,0.9906,0.046243258224299005,prior_only,0.0
16,48.0,0.9891,0.046243258224299005,prior_only,0.0
6,48.0,0.9944,0.03987976648050284,shrunk_2pt,0.0
4,48.0,0.9906,0.03929644674190579,shrunk_2pt,0.0
11,48.0,0.9653,0.041946262280916496,shrunk_2pt,0.0
58,48.0,0.9467,0.046243258224299005,prior_only,0.0
19,48.0,0.9574,0.04316857399821586,shrunk_2pt,0.0
28,48.0,0.992,0.028988076157790803,shrunk_4pt,0.0
34,48.0,0.9472,0.03876463319237573,shrunk_2pt,0.0
27,48.0,0.943,0.03869462782660454,shrunk_2pt,0.0
53,48.0,0.9151,0.04192091505846978,shrunk_2pt,0.0
15,48.0,0.8751,0.046243258224299005,prior_only,0.0
14,48.0,0.8214,0.03990244416748726,shrunk_2pt,0.0
10,48.0,0.7777,0.04229098671158475,shrunk_2pt,0.0
31,48.0,0.7417,0.046243258224299005,prior_only,0.0
23,48.0,0.7064,0.03905647775388147,shrunk_2pt,0.0
36,48.0,0.6794,0.03932308887968287,shrunk_2pt,0.0
49,48.0,0.6713,0.03895325034755685,shrunk_2pt,0.0
52,48.0,0.6448,0.038724948948183756,shrunk_2pt,0.0
35,48.0,0.6146,0.046243258224299005,prior_only,0.0
64,48.0,0.4568,0.043845325043149565,shrunk_2pt,0.0
17,48.0,0.4337,0.046243258224299005,prior_only,0.0
60,48.0,0.3987,0.046243258224299005,prior_only,0.0
39,48.0,0.3755,0.04047903264826666,shrunk_2pt,0.0
72,48.0,0.3278,0.04831661441098122,shrunk_2pt,0.0
32,48.0,0.2928,0.0408933423742721,shrunk_2pt,0.0
44,48.0,0.2842,0.046243258224299005,prior_only,0.0
75,48.0,0.2316,0.03869207221304435,shrunk_2pt,0.0
37,48.0,0.2029,0.046243258224299005,prior_only,0.0
29,48.0,0.1774,0.046243258224299005,prior_only,0.0
89,48.0,0.0947,0.040486447600887855,shrunk_2pt,0.0
73,48.0,0.0748,0.046243258224299005,prior_only,0.0
68,48.0,0.0687,0.046243258224299005,prior_only,0.0
57,48.0,0.0279,0.0386898982492774,shrunk_2pt,0.0
59,48.0,0.0497,0.046243258224299005,prior_only,0.0
70,48.0,0.0151,0.0390067544937981,shrunk_2pt,0.0
65,48.0,0.0326,0.046243258224299005,prior_only,0.0
56,48.0,0.0154,0.03954543516689933,shrunk_2pt,0.0
74,48.0,0.0139,0.03885677339974896,shrunk_2pt,0.0
45,48.0,0.0148,0.039497491958850224,shrunk_2pt,0.0
61,48.0,0.0166,0.040505534023629886,shrunk_2pt,0.0
54,48.0,0.0194,0.042460330670396784,shrunk_2pt,0.0
66,48.0,0.0109,0.03881097456312374,shrunk_2pt,0.0
99,48.0,0.0167,0.041880751839472014,shrunk_2pt,0.0
47,48.0,0.0138,0.04075872356366718,shrunk_2pt,0.0
50,48.0,0.0249,0.046243258224299005,prior_only,0.0
48,48.0,0.0072,0.03870392324480088,shrunk_2pt,0.0
95,48.0,0.0206,0.04844025308913485,shrunk_2pt,0.0
46,48.0,0.0009,0.03869169947985534,shrunk_2pt,0.0
88,48.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,48.0,0.0004,0.038787270068147854,shrunk_2pt,0.0
86,48.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,48.0,0.0054,0.052099588641748774,shrunk_2pt,0.0
67,48.0,0.0012,0.046243258224299005,prior_only,0.0
92,48.0,0.0009,0.046243258224299005,prior_only,0.0
96,48.0,0.0001,0.040050704265211595,shrunk_2pt,0.0
77,48.0,0.0,0.03869087436772964,shrunk_2pt,0.0
51,48.0,0.0003,0.046243258224299005,prior_only,0.0
76,48.0,0.0002,0.046243258224299005,prior_only,0.0
71,48.0,0.0,0.038781463130462705,shrunk_2pt,0.0
30,48.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,48.0,0.0,0.039069238137432856,shrunk_2pt,0.0
12,48.0,0.0001,0.046243258224299005,prior_only,0.0
79,48.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,48.0,0.0,0.046243258224299005,prior_only,0.0
55,48.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,48.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,48.0,0.0052,0.07715327858788477,shrunk_3pt,0.0
78,48.0,0.0,0.046243258224299005,prior_only,0.0
98,48.0,0.0,0.046243258224299005,prior_only,0.0
69,48.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,48.0,0.0,0.046243258224299005,prior_only,0.0
63,48.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,48.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,48.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,48.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,48.0,0.0,0.046243258224299005,prior_only,0.0
82,48.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,48.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,48.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,48.5,1.0,0.046243258224299005,prior_only,0.0
20,48.5,1.0,0.046243258224299005,prior_only,0.0
22,48.5,1.0,0.046243258224299005,prior_only,0.0
25,48.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,48.5,1.0,0.046243258224299005,prior_only,0.0
1,48.5,1.0,0.046243258224299005,prior_only,0.0
13,48.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,48.5,1.0,0.046243258224299005,prior_only,0.0
21,48.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,48.5,1.0,0.046243258224299005,prior_only,0.0
33,48.5,1.0,0.046243258224299005,prior_only,0.0
24,48.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,48.5,1.0,0.046243258224299005,prior_only,0.0
26,48.5,1.0,0.046243258224299005,prior_only,0.0
9,48.5,1.0,0.046243258224299005,prior_only,0.0
42,48.5,1.0,0.046243258224299005,prior_only,0.0
8,48.5,1.0,0.04149445919805966,shrunk_2pt,0.0
43,48.5,0.9995,0.04141207229588298,shrunk_2pt,0.0
41,48.5,0.9956,0.046243258224299005,prior_only,0.0
5,48.5,0.993,0.046243258224299005,prior_only,0.0
16,48.5,0.9918,0.046243258224299005,prior_only,0.0
6,48.5,0.9961,0.03987976648050284,shrunk_2pt,0.0
4,48.5,0.9934,0.03929644674190579,shrunk_2pt,0.0
11,48.5,0.9735,0.041946262280916496,shrunk_2pt,0.0
58,48.5,0.9575,0.046243258224299005,prior_only,0.0
19,48.5,0.9669,0.04316857399821586,shrunk_2pt,0.0
28,48.5,0.9951,0.028988076157790803,shrunk_4pt,0.0
34,48.5,0.9597,0.03876463319237573,shrunk_2pt,0.0
27,48.5,0.9563,0.03869462782660454,shrunk_2pt,0.0
53,48.5,0.9322,0.04192091505846978,shrunk_2pt,0.0
15,48.5,0.896,0.046243258224299005,prior_only,0.0
14,48.5,0.8522,0.03990244416748726,shrunk_2pt,0.0
10,48.5,0.8113,0.04229098671158475,shrunk_2pt,0.0
31,48.5,0.7754,0.046243258224299005,prior_only,0.0
23,48.5,0.7489,0.03905647775388147,shrunk_2pt,0.0
36,48.5,0.7235,0.03932308887968287,shrunk_2pt,0.0
49,48.5,0.7162,0.03895325034755685,shrunk_2pt,0.0
52,48.5,0.6916,0.038724948948183756,shrunk_2pt,0.0
35,48.5,0.6553,0.046243258224299005,prior_only,0.0
64,48.5,0.5022,0.043845325043149565,shrunk_2pt,0.0
17,48.5,0.4765,0.046243258224299005,prior_only,0.0
60,48.5,0.4409,0.046243258224299005,prior_only,0.0
39,48.5,0.4231,0.04047903264826666,shrunk_2pt,0.0
72,48.5,0.366,0.04831661441098122,shrunk_2pt,0.0
32,48.5,0.3361,0.0408933423742721,shrunk_2pt,0.0
44,48.5,0.3219,0.046243258224299005,prior_only,0.0
75,48.5,0.2729,0.03869207221304435,shrunk_2pt,0.0
37,48.5,0.2348,0.046243258224299005,prior_only,0.0
29,48.5,0.2069,0.046243258224299005,prior_only,0.0
89,48.5,0.1172,0.040486447600887855,shrunk_2pt,0.0
73,48.5,0.0913,0.046243258224299005,prior_only,0.0
68,48.5,0.0842,0.046243258224299005,prior_only,0.0
57,48.5,0.0373,0.0386898982492774,shrunk_2pt,0.0
59,48.5,0.0618,0.046243258224299005,prior_only,0.0
70,48.5,0.0207,0.0390067544937981,shrunk_2pt,0.0
65,48.5,0.0412,0.046243258224299005,prior_only,0.0
56,48.5,0.0211,0.03954543516689933,shrunk_2pt,0.0
74,48.5,0.0192,0.03885677339974896,shrunk_2pt,0.0
45,48.5,0.0202,0.039497491958850224,shrunk_2pt,0.0
61,48.5,0.0224,0.040505534023629886,shrunk_2pt,0.0
54,48.5,0.0257,0.042460330670396784,shrunk_2pt,0.0
66,48.5,0.0152,0.03881097456312374,shrunk_2pt,0.0
99,48.5,0.0223,0.041880751839472014,shrunk_2pt,0.0
47,48.5,0.0187,0.04075872356366718,shrunk_2pt,0.0
50,48.5,0.0319,0.046243258224299005,prior_only,0.0
48,48.5,0.0103,0.03870392324480088,shrunk_2pt,0.0
95,48.5,0.0263,0.04844025308913485,shrunk_2pt,0.0
46,48.5,0.0014,0.03869169947985534,shrunk_2pt,0.0
88,48.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,48.5,0.0006,0.038787270068147854,shrunk_2pt,0.0
86,48.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,48.5,0.0071,0.052099588641748774,shrunk_2pt,0.0
67,48.5,0.0017,0.046243258224299005,prior_only,0.0
92,48.5,0.0014,0.046243258224299005,prior_only,0.0
96,48.5,0.0002,0.040050704265211595,shrunk_2pt,0.0
77,48.5,0.0001,0.03869087436772964,shrunk_2pt,0.0
51,48.5,0.0005,0.046243258224299005,prior_only,0.0
76,48.5,0.0003,0.046243258224299005,prior_only,0.0
71,48.5,0.0,0.038781463130462705,shrunk_2pt,0.0
30,48.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,48.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,48.5,0.0001,0.046243258224299005,prior_only,0.0
79,48.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,48.5,0.0,0.046243258224299005,prior_only,0.0
55,48.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,48.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,48.5,0.0063,0.07715327858788477,shrunk_3pt,0.0
78,48.5,0.0,0.046243258224299005,prior_only,0.0
98,48.5,0.0,0.046243258224299005,prior_only,0.0
69,48.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,48.5,0.0,0.046243258224299005,prior_only,0.0
63,48.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,48.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,48.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,48.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,48.5,0.0,0.046243258224299005,prior_only,0.0
82,48.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,48.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,48.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,49.0,1.0,0.046243258224299005,prior_only,0.0
20,49.0,1.0,0.046243258224299005,prior_only,0.0
22,49.0,1.0,0.046243258224299005,prior_only,0.0
25,49.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,49.0,1.0,0.046243258224299005,prior_only,0.0
1,49.0,1.0,0.046243258224299005,prior_only,0.0
13,49.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,49.0,1.0,0.046243258224299005,prior_only,0.0
21,49.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,49.0,1.0,0.046243258224299005,prior_only,0.0
33,49.0,1.0,0.046243258224299005,prior_only,0.0
24,49.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,49.0,1.0,0.046243258224299005,prior_only,0.0
26,49.0,1.0,0.046243258224299005,prior_only,0.0
9,49.0,1.0,0.046243258224299005,prior_only,0.0
42,49.0,1.0,0.046243258224299005,prior_only,0.0
